Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, Fibonacci, 7,714.142028808593750000, 550.831604003906250000,  ,  , 102658, 37.0, 1536
C, Fibonacci, 7,710.618469238281250000, 547.573791503906250000,  ,  , 102157, 35.8, 1536
C, Fibonacci, 7,717.934020996093750000, 553.281616210937500000,  ,  , 103177, 37.5, 1536
C, Fibonacci, 7,711.233337402343750000, 548.100402832031250000,  ,  , 102254, 36.5, 1536
C, Fibonacci, 7,709.333312988281250000, 546.749633789062500000,  ,  , 101950, 36.8, 1536
C, Fibonacci, 7,701.980834960937500000, 540.954772949218750000,  ,  , 100893, 36.2, 1536
C, Fibonacci, 8,752.869995117187500000, 601.987487792968750000,  ,  , 94510, 38.2, 1536
C, Fibonacci, 8,756.256591796875000000, 604.624450683593750000,  ,  , 94950, 38.7, 1536
C, Fibonacci, 8,747.051513671875000000, 598.097656250000000000,  ,  , 93903, 37.0, 1536
C, Fibonacci, 8,740.966003417968750000, 593.359130859375000000,  ,  , 93105, 37.0, 1536
C, Fibonacci, 8,749.833374023437500000, 600.502746582031250000,  ,  , 94224, 36.7, 1536
C, Fibonacci, 8,747.671936035156250000, 597.859313964843750000,  ,  , 93947, 39.2, 1536
C, Fibonacci, 8,752.764892578125000000, 602.128417968750000000,  ,  , 94588, 38.8, 1536
C, Fibonacci, 8,752.717407226562500000, 601.679687500000000000,  ,  , 94585, 38.7, 1536
C, Fibonacci, 8,754.389282226562500000, 603.197937011718750000,  ,  , 94795, 39.0, 1536
C, Fibonacci, 8,753.485412597656250000, 602.495910644531250000,  ,  , 94675, 38.8, 1536
C, Fibonacci, 9,791.971008300781250000, 652.022460937500000000,  ,  , 88334, 40.0, 1536
C, Fibonacci, 9,796.302734375000000000, 655.632568359375000000,  ,  , 88819, 40.2, 1536
C, Fibonacci, 9,795.879150390625000000, 655.186462402343750000,  ,  , 88828, 40.3, 1536
C, Fibonacci, 9,801.314025878906250000, 659.456665039062500000,  ,  , 89462, 39.8, 1536
C, Fibonacci, 9,797.651062011718750000, 656.411132812500000000,  ,  , 89017, 40.0, 1536
C, Fibonacci, 9,791.173034667968750000, 650.326721191406250000,  ,  , 88314, 39.5, 1536
C, Fibonacci, 9,793.647888183593750000, 653.128234863281250000,  ,  , 88587, 39.5, 1536
C, Fibonacci, 9,786.299499511718750000, 646.978515625000000000,  ,  , 87760, 37.5, 1536
C, Fibonacci, 9,786.178466796875000000, 646.765686035156250000,  ,  , 87752, 37.8, 1536
C, Fibonacci, 9,784.171875000000000000, 645.080993652343750000,  ,  , 87523, 37.8, 1536
C, Fibonacci, 10,832.046325683593750000, 699.665283203125000000,  ,  , 83495, 39.2, 1536
C, Fibonacci, 10,831.042480468750000000, 698.329223632812500000,  ,  , 83396, 39.3, 1536
C, Fibonacci, 10,840.469787597656250000, 706.679199218750000000,  ,  , 84374, 41.2, 1536
C, Fibonacci, 10,835.966735839843750000, 703.019592285156250000,  ,  , 83931, 41.0, 1536
C, Fibonacci, 10,840.322143554687500000, 706.772827148437500000,  ,  , 84345, 40.7, 1536
C, Fibonacci, 10,839.448669433593750000, 705.863342285156250000,  ,  , 84303, 40.8, 1536
C, Fibonacci, 10,839.204467773437500000, 705.784484863281250000,  ,  , 84272, 40.7, 1536
C, Fibonacci, 10,834.807312011718750000, 701.595458984375000000,  ,  , 83820, 38.8, 1536
C, Fibonacci, 10,835.262878417968750000, 702.220520019531250000,  ,  , 83857, 39.8, 1536
C, Fibonacci, 10,840.459411621093750000, 706.695861816406250000,  ,  , 84378, 41.0, 1536
C, Fibonacci, 15,1059.636474609375000000, 946.505737304687500000,  ,  , 70817, 43.0, 1536
C, Fibonacci, 15,1060.850708007812500000, 947.482971191406250000,  ,  , 70901, 43.5, 1536
C, Fibonacci, 15,1069.012756347656250000, 955.366149902343750000,  ,  , 71447, 47.0, 1536
C, Fibonacci, 15,1060.423767089843750000, 947.567626953125000000,  ,  , 70870, 43.7, 1536
C, Fibonacci, 15,1059.830871582031250000, 946.492797851562500000,  ,  , 70831, 43.5, 1536
C, Fibonacci, 15,1060.749755859375000000, 947.317871093750000000,  ,  , 70893, 44.0, 1536
C, Fibonacci, 15,1061.410461425781250000, 947.848632812500000000,  ,  , 70937, 44.3, 1536
C, Fibonacci, 15,1074.169372558593750000, 959.853515625000000000,  ,  , 71789, 47.5, 1536
C, Fibonacci, 15,1071.863586425781250000, 958.029663085937500000,  ,  , 71636, 46.7, 1536
C, Fibonacci, 15,1060.599670410156250000, 947.835815429687500000,  ,  , 70881, 44.0, 1536
C, Fibonacci, 20,1308.871826171875000000, 1204.176757812500000000,  ,  , 65589, 48.2, 1536
C, Fibonacci, 20,1300.960205078125000000, 1196.698913574218750000,  ,  , 65225, 49.0, 1536
C, Fibonacci, 20,1325.050231933593750000, 1219.189025878906250000,  ,  , 66382, 52.8, 1536
C, Fibonacci, 20,1304.237670898437500000, 1199.686767578125000000,  ,  , 65393, 48.8, 1536
C, Fibonacci, 20,1320.120727539062500000, 1214.479492187500000000,  ,  , 66137, 53.2, 1536
C, Fibonacci, 20,1323.873962402343750000, 1218.001037597656250000,  ,  , 66325, 53.7, 1536
C, Fibonacci, 20,1320.972351074218750000, 1215.465087890625000000,  ,  , 66180, 52.8, 1536
C, Fibonacci, 20,1320.552429199218750000, 1214.925598144531250000,  ,  , 66159, 53.7, 1536
C, Fibonacci, 20,1304.780029296875000000, 1200.582336425781250000,  ,  , 65394, 48.2, 1536
C, Fibonacci, 20,1325.370178222656250000, 1219.296081542968750000,  ,  , 66397, 53.5, 1536
C, Fibonacci, 25,1402.029235839843750000, 1299.327209472656250000,  ,  , 64269, 56.3, 1536
C, Fibonacci, 25,1405.633911132812500000, 1302.696594238281250000,  ,  , 64411, 55.3, 1536
C, Fibonacci, 25,1391.115966796875000000, 1288.632263183593750000,  ,  , 64431, 53.0, 1536
C, Fibonacci, 25,1382.551086425781250000, 1280.005493164062500000,  ,  , 64473, 54.5, 1536
C, Fibonacci, 25,1396.938781738281250000, 1294.145812988281250000,  ,  , 64314, 55.3, 1536
C, Fibonacci, 25,1401.403137207031250000, 1297.869628906250000000,  ,  , 64914, 54.8, 1536
C, Fibonacci, 25,1406.077697753906250000, 1302.706787109375000000,  ,  , 64860, 53.5, 1536
C, Fibonacci, 25,1427.416442871093750000, 1324.046203613281250000,  ,  , 64854, 54.8, 1536
C, Fibonacci, 25,1415.574462890625000000, 1312.179870605468750000,  ,  , 64903, 54.3, 1536
C, Fibonacci, 25,1418.986572265625000000, 1315.508178710937500000,  ,  , 64913, 54.7, 1536
C, Fibonacci, 30,1414.166015625000000000, 1310.528503417968750000,  ,  , 64968, 53.8, 1536
C, Fibonacci, 30,1393.479553222656250000, 1290.127380371093750000,  ,  , 64853, 53.8, 1536
C, Fibonacci, 30,1348.174560546875000000, 1245.226013183593750000,  ,  , 64514, 48.8, 1536
C, Fibonacci, 30,1362.668151855468750000, 1260.126464843750000000,  ,  , 64438, 52.8, 1536
C, Fibonacci, 30,1350.754455566406250000, 1248.274963378906250000,  ,  , 64233, 49.7, 1536
C, Fibonacci, 30,1387.673522949218750000, 1284.163940429687500000,  ,  , 64867, 54.3, 1536
C, Fibonacci, 30,1338.706970214843750000, 1235.969604492187500000,  ,  , 64278, 49.5, 1536
C, Fibonacci, 30,1319.820922851562500000, 1217.112304687500000000,  ,  , 64427, 49.8, 1536
C, Fibonacci, 30,1349.361938476562500000, 1246.957397460937500000,  ,  , 64057, 49.5, 1536
C, Fibonacci, 30,1353.842224121093750000, 1251.596252441406250000,  ,  , 63857, 50.8, 1536
C, Fibonacci, 35,1397.442443847656250000, 1294.814819335937500000,  ,  , 64084, 56.8, 1536
C, Fibonacci, 35,1400.039245605468750000, 1297.427734375000000000,  ,  , 64161, 57.0, 1536
C, Fibonacci, 35,1397.728515625000000000, 1295.165039062500000000,  ,  , 64131, 56.0, 1536
C, Fibonacci, 35,1354.554565429687500000, 1251.950561523437500000,  ,  , 64201, 49.5, 1536
C, Fibonacci, 35,1403.177490234375000000, 1299.403808593750000000,  ,  , 65017, 54.2, 1536
C, Fibonacci, 35,1389.170715332031250000, 1285.643798828125000000,  ,  , 64922, 54.0, 1536
C, Fibonacci, 35,1358.569458007812500000, 1255.518371582031250000,  ,  , 64710, 52.5, 1536
C, Fibonacci, 35,1365.037170410156250000, 1261.701538085937500000,  ,  , 64751, 54.7, 1536
C, Fibonacci, 35,1400.799194335937500000, 1298.424926757812500000,  ,  , 64157, 55.7, 1536
C, Fibonacci, 35,1383.725402832031250000, 1281.173767089843750000,  ,  , 64267, 53.5, 1536
C, Fibonacci, 40,1383.843017578125000000, 1280.639770507812500000,  ,  , 64627, 55.2, 1536
C, Fibonacci, 40,1410.090637207031250000, 1307.680114746093750000,  ,  , 64060, 55.3, 1536
C, Fibonacci, 40,1396.789001464843750000, 1293.913452148437500000,  ,  , 64376, 56.2, 1536
C, Fibonacci, 40,1399.448974609375000000, 1296.701416015625000000,  ,  , 64286, 56.7, 1536
C, Fibonacci, 40,1406.503540039062500000, 1303.792236328125000000,  ,  , 64244, 56.2, 1536
C, Fibonacci, 40,1336.451538085937500000, 1233.665527343750000000,  ,  , 64479, 49.2, 1536
C, Fibonacci, 40,1347.227416992187500000, 1244.553161621093750000,  ,  , 64168, 50.3, 1536
C, Fibonacci, 40,1336.925292968750000000, 1233.814941406250000000,  ,  , 64607, 49.3, 1536
C, Fibonacci, 40,1417.685852050781250000, 1313.621215820312500000,  ,  , 65174, 55.0, 1536
C, Fibonacci, 40,1331.452880859375000000, 1228.792480468750000000,  ,  , 64402, 49.5, 1536
C, Fibonacci, 45,1384.830444335937500000, 1282.077392578125000000,  ,  , 64226, 56.5, 1536
C, Fibonacci, 45,1412.174987792968750000, 1308.267211914062500000,  ,  , 65116, 54.7, 1536
C, Fibonacci, 45,1349.142944335937500000, 1246.126342773437500000,  ,  , 64758, 53.2, 1536
C, Fibonacci, 45,1350.375671386718750000, 1247.516418457031250000,  ,  , 64639, 53.7, 1536
C, Fibonacci, 45,1356.406250000000000000, 1253.720886230468750000,  ,  , 64522, 53.7, 1536
C, Fibonacci, 45,1361.086608886718750000, 1257.497314453125000000,  ,  , 64821, 55.3, 1536
C, Fibonacci, 45,1331.235778808593750000, 1228.355041503906250000,  ,  , 64543, 49.3, 1536
C, Fibonacci, 45,1330.301269531250000000, 1227.303527832031250000,  ,  , 64552, 49.5, 1536
C, Fibonacci, 45,1343.482910156250000000, 1240.283630371093750000,  ,  , 64529, 50.5, 1536
C, Fibonacci, 45,1343.152404785156250000, 1240.293395996093750000,  ,  , 64345, 49.8, 1536
C, Fibonacci, 50,1370.090820312500000000, 1266.607116699218750000,  ,  , 64822, 55.2, 1536
C, Fibonacci, 50,1342.900085449218750000, 1240.214660644531250000,  ,  , 64203, 50.2, 1536
C, Fibonacci, 50,1355.455993652343750000, 1253.093078613281250000,  ,  , 64049, 50.3, 1536
C, Fibonacci, 50,1330.401916503906250000, 1227.804992675781250000,  ,  , 64267, 49.7, 1536
C, Fibonacci, 50,1392.219604492187500000, 1288.540039062500000000,  ,  , 64928, 54.3, 1536
C, Fibonacci, 50,1333.462341308593750000, 1231.029052734375000000,  ,  , 64301, 49.3, 1536
C, Fibonacci, 50,1374.501098632812500000, 1271.274414062500000000,  ,  , 64563, 57.0, 1536
C, Fibonacci, 50,1358.284545898437500000, 1255.630432128906250000,  ,  , 64551, 53.2, 1536
C, Fibonacci, 50,1335.911376953125000000, 1233.209106445312500000,  ,  , 64316, 49.0, 1536
C, Fibonacci, 50,1376.882873535156250000, 1274.032836914062500000,  ,  , 64299, 56.5, 1536
C, Fibonacci, 55,1380.234069824218750000, 1276.850097656250000000,  ,  , 64862, 53.8, 1536
C, Fibonacci, 55,1335.900451660156250000, 1233.002990722656250000,  ,  , 64524, 49.3, 1536
C, Fibonacci, 55,1394.623657226562500000, 1291.619079589843750000,  ,  , 64427, 56.0, 1536
C, Fibonacci, 55,1352.245788574218750000, 1249.739440917968750000,  ,  , 64311, 50.0, 1536
C, Fibonacci, 55,1392.584838867187500000, 1289.509399414062500000,  ,  , 64483, 56.8, 1536
C, Fibonacci, 55,1412.172485351562500000, 1308.723144531250000000,  ,  , 64858, 54.5, 1536
C, Fibonacci, 55,1395.253417968750000000, 1291.829711914062500000,  ,  , 64905, 54.5, 1536
C, Fibonacci, 55,1410.988586425781250000, 1307.599548339843750000,  ,  , 64854, 53.5, 1536
C, Fibonacci, 55,1378.028686523437500000, 1275.406372070312500000,  ,  , 64264, 56.0, 1536
C, Fibonacci, 55,1335.032958984375000000, 1232.250183105468750000,  ,  , 64418, 49.0, 1536
C, Fibonacci, 60,1371.375427246093750000, 1268.005065917968750000,  ,  , 64674, 55.3, 1536
C, Fibonacci, 60,1335.191467285156250000, 1231.957336425781250000,  ,  , 64693, 49.0, 1536
C, Fibonacci, 60,1390.232910156250000000, 1287.465759277343750000,  ,  , 64224, 55.3, 1536
C, Fibonacci, 60,1331.129882812500000000, 1228.006835937500000000,  ,  , 64575, 49.0, 1536
C, Fibonacci, 60,1354.666320800781250000, 1252.116638183593750000,  ,  , 64148, 50.0, 1536
C, Fibonacci, 60,1342.476135253906250000, 1239.630676269531250000,  ,  , 64375, 49.2, 1536
C, Fibonacci, 60,1336.971618652343750000, 1233.994140625000000000,  ,  , 64416, 50.0, 1536
C, Fibonacci, 60,1409.693603515625000000, 1305.851806640625000000,  ,  , 65064, 54.8, 1536
C, Fibonacci, 60,1361.777404785156250000, 1259.700256347656250000,  ,  , 63938, 49.5, 1536
C, Fibonacci, 60,1398.867126464843750000, 1296.194458007812500000,  ,  , 64280, 55.8, 1536
C, Fibonacci, 65,1352.040710449218750000, 1249.760070800781250000,  ,  , 64134, 49.7, 1536
C, Fibonacci, 65,1349.104736328125000000, 1246.486328125000000000,  ,  , 64187, 50.8, 1536
C, Fibonacci, 65,1338.054626464843750000, 1235.437805175781250000,  ,  , 64369, 49.3, 1536
C, Fibonacci, 65,1336.079162597656250000, 1233.562133789062500000,  ,  , 64286, 50.7, 1536
C, Fibonacci, 65,1357.453735351562500000, 1255.087158203125000000,  ,  , 64051, 50.2, 1536
C, Fibonacci, 65,1337.760925292968750000, 1234.705322265625000000,  ,  , 64638, 49.5, 1536
C, Fibonacci, 65,1343.630310058593750000, 1241.035766601562500000,  ,  , 64156, 50.2, 1536
C, Fibonacci, 65,1346.939758300781250000, 1243.714660644531250000,  ,  , 64831, 53.0, 1536
C, Fibonacci, 65,1350.989135742187500000, 1248.116271972656250000,  ,  , 64646, 53.7, 1536
C, Fibonacci, 65,1353.476379394531250000, 1250.636718750000000000,  ,  , 64659, 53.5, 1536
C, Fibonacci, 70,1315.804626464843750000, 1212.425659179687500000,  ,  , 64703, 49.8, 1536
C, Fibonacci, 70,1370.064636230468750000, 1267.194519042968750000,  ,  , 64667, 54.7, 1536
C, Fibonacci, 70,1326.811462402343750000, 1223.571655273437500000,  ,  , 64750, 49.7, 1536
C, Fibonacci, 70,1360.818359375000000000, 1257.728393554687500000,  ,  , 64773, 53.7, 1536
C, Fibonacci, 70,1375.517456054687500000, 1272.476440429687500000,  ,  , 64450, 56.2, 1536
C, Fibonacci, 70,1342.476928710937500000, 1240.286926269531250000,  ,  , 64073, 50.2, 1536
C, Fibonacci, 70,1334.661987304687500000, 1232.106750488281250000,  ,  , 64147, 50.2, 1536
C, Fibonacci, 70,-260809.243530273437500000, 1231.856079101562500000,  ,  , 64445, 50.2, 1536
C, Fibonacci, 70,1403.372619628906250000, 1301.326049804687500000,  ,  , 64057, 57.2, 1536
C, Fibonacci, 70,1419.811401367187500000, 1315.664672851562500000,  ,  , 65213, 54.8, 1536
C, Fibonacci, 75,1394.893249511718750000, 1292.097229003906250000,  ,  , 64279, 56.5, 1536
C, Fibonacci, 75,1353.494873046875000000, 1250.830139160156250000,  ,  , 64352, 49.8, 1536
C, Fibonacci, 75,1340.383972167968750000, 1236.937866210937500000,  ,  , 64616, 51.0, 1536
C, Fibonacci, 75,1393.604370117187500000, 1291.075012207031250000,  ,  , 64070, 57.8, 1536
C, Fibonacci, 75,1392.082336425781250000, 1288.919738769531250000,  ,  , 64459, 57.8, 1536
C, Fibonacci, 75,1329.279174804687500000, 1226.418273925781250000,  ,  , 64517, 50.5, 1536
C, Fibonacci, 75,1398.528747558593750000, 1294.815979003906250000,  ,  , 64968, 55.0, 1536
C, Fibonacci, 75,1402.288574218750000000, 1298.777832031250000000,  ,  , 64899, 54.3, 1536
C, Fibonacci, 75,1335.867248535156250000, 1232.866943359375000000,  ,  , 64470, 51.0, 1536
C, Fibonacci, 75,1403.975036621093750000, 1300.340942382812500000,  ,  , 64950, 54.2, 1536
C, Fibonacci, 80,1404.076782226562500000, 1301.465576171875000000,  ,  , 64074, 57.2, 1536
C, Fibonacci, 80,1387.491027832031250000, 1284.624145507812500000,  ,  , 64325, 55.7, 1536
C, Fibonacci, 80,1331.642272949218750000, 1228.495483398437500000,  ,  , 64701, 49.3, 1536
C, Fibonacci, 80,1323.993957519531250000, 1220.855895996093750000,  ,  , 64459, 50.5, 1536
C, Fibonacci, 80,1326.554321289062500000, 1223.385437011718750000,  ,  , 64454, 50.2, 1536
C, Fibonacci, 80,1378.443542480468750000, 1275.040344238281250000,  ,  , 64625, 55.8, 1536
C, Fibonacci, 80,1326.040527343750000000, 1222.934387207031250000,  ,  , 64658, 49.5, 1536
C, Fibonacci, 80,1341.044250488281250000, 1237.804321289062500000,  ,  , 64559, 50.5, 1536
C, Fibonacci, 80,1332.298095703125000000, 1229.187622070312500000,  ,  , 64624, 49.8, 1536
C, Fibonacci, 80,1392.723876953125000000, 1289.076171875000000000,  ,  , 64879, 54.7, 1536
C, Fibonacci, 85,1397.100280761718750000, 1293.982727050781250000,  ,  , 64438, 56.0, 1536
C, Fibonacci, 85,1357.556945800781250000, 1254.647888183593750000,  ,  , 64266, 50.3, 1536
C, Fibonacci, 85,1396.068786621093750000, 1292.977416992187500000,  ,  , 64390, 57.0, 1536
C, Fibonacci, 85,1336.173217773437500000, 1232.939941406250000000,  ,  , 64564, 50.5, 1536
C, Fibonacci, 85,1353.651367187500000000, 1251.193054199218750000,  ,  , 64035, 50.2, 1536
C, Fibonacci, 85,1349.451416015625000000, 1246.583679199218750000,  ,  , 64386, 50.3, 1536
C, Fibonacci, 85,1350.063232421875000000, 1247.291015625000000000,  ,  , 64226, 49.7, 1536
C, Fibonacci, 85,1325.720947265625000000, 1222.633544921875000000,  ,  , 64504, 50.0, 1536
C, Fibonacci, 85,1342.791687011718750000, 1240.389892578125000000,  ,  , 64168, 50.5, 1536
C, Fibonacci, 85,1405.181701660156250000, 1301.119689941406250000,  ,  , 65095, 55.2, 1536
C, Fibonacci, 90,1353.264953613281250000, 1250.802978515625000000,  ,  , 64123, 49.5, 1536
C, Fibonacci, 90,1353.064392089843750000, 1250.025573730468750000,  ,  , 64681, 53.5, 1536
C, Fibonacci, 90,1360.153076171875000000, 1256.696716308593750000,  ,  , 64653, 56.0, 1536
C, Fibonacci, 90,1331.540710449218750000, 1228.479675292968750000,  ,  , 64481, 50.0, 1536
C, Fibonacci, 90,1340.228759765625000000, 1237.950927734375000000,  ,  , 63936, 51.0, 1536
C, Fibonacci, 90,1357.859008789062500000, 1254.743164062500000000,  ,  , 64696, 53.5, 1536
C, Fibonacci, 90,1336.891418457031250000, 1234.084899902343750000,  ,  , 64276, 50.0, 1536
C, Fibonacci, 90,1340.432678222656250000, 1237.658203125000000000,  ,  , 64285, 51.2, 1536
C, Fibonacci, 90,1410.292175292968750000, 1305.871276855468750000,  ,  , 65343, 54.0, 1536
C, Fibonacci, 90,1327.605346679687500000, 1224.883605957031250000,  ,  , 64380, 50.2, 1536
C, Fibonacci, 95,1361.287109375000000000, 1258.465576171875000000,  ,  , 64197, 50.5, 1536
C, Fibonacci, 95,1322.181457519531250000, 1218.715576171875000000,  ,  , 64587, 50.2, 1536
C, Fibonacci, 95,1316.185241699218750000, 1212.494995117187500000,  ,  , 64793, 51.0, 1536
C, Fibonacci, 95,1352.621520996093750000, 1249.634094238281250000,  ,  , 64420, 51.0, 1536
C, Fibonacci, 95,1398.657531738281250000, 1295.996093750000000000,  ,  , 64193, 58.0, 1536
C, Fibonacci, 95,1342.058471679687500000, 1238.890380859375000000,  ,  , 64588, 50.8, 1536
C, Fibonacci, 95,1410.320007324218750000, 1306.246765136718750000,  ,  , 65160, 55.2, 1536
C, Fibonacci, 95,1366.953918457031250000, 1264.654785156250000000,  ,  , 64320, 53.5, 1536
C, Fibonacci, 95,1398.220458984375000000, 1294.796508789062500000,  ,  , 64865, 54.2, 1536
C, Fibonacci, 95,1336.293884277343750000, 1233.286804199218750000,  ,  , 64436, 50.3, 1536
C, Fibonacci, 100,1400.642700195312500000, 1297.471984863281250000,  ,  , 64438, 56.0, 1536
C, Fibonacci, 100,1362.938720703125000000, 1260.105163574218750000,  ,  , 64225, 50.2, 1536
C, Fibonacci, 100,1340.724426269531250000, 1238.160949707031250000,  ,  , 64269, 50.2, 1536
C, Fibonacci, 100,1376.394775390625000000, 1273.530822753906250000,  ,  , 64600, 53.7, 1536
C, Fibonacci, 100,1362.265441894531250000, 1259.227478027343750000,  ,  , 64785, 53.5, 1536
C, Fibonacci, 100,1407.216735839843750000, 1304.696716308593750000,  ,  , 64062, 56.3, 1536
C, Fibonacci, 100,1345.240905761718750000, 1242.215515136718750000,  ,  , 64581, 49.3, 1536
